iteration, eigindex, value, type
6,12,6.277868,vr
6,12,0.000476,vi
6,13,6.277868,vr
6,13,-0.000476,vi
6,14,6.276887,vr
6,14,0.000475,vi
6,15,6.276887,vr
6,15,-0.000475,vi
6,16,6.277377,vr
6,16,0.000592,vi
6,17,6.277377,vr
6,17,-0.000592,vi
6,18,5.807007,vr
6,18,0.000000,vi
6,19,5.807007,vr
6,19,0.000000,vi
6,20,6.277378,vr
6,20,0.000000,vi
6,21,6.277378,vr
6,21,-0.000000,vi
6,22,6.277378,vr
6,22,0.000000,vi
6,23,6.277377,vr
6,23,0.000000,vi
6,24,7.279727,vr
6,24,0.030079,vi
6,25,7.279727,vr
6,25,-0.030079,vi
6,26,7.320451,vr
6,26,0.081746,vi
6,27,7.320451,vr
6,27,-0.081746,vi
6,28,7.288850,vr
6,28,0.000000,vi
6,29,7.300280,vr
6,29,0.000000,vi
6,30,7.371569,vr
6,30,0.099363,vi
6,31,7.371569,vr
6,31,-0.099363,vi
6,32,7.353911,vr
6,32,0.084184,vi
6,33,7.353911,vr
6,33,-0.084184,vi
6,34,7.382035,vr
6,34,0.079241,vi
6,35,7.382035,vr
6,35,-0.079241,vi
6,36,7.435991,vr
6,36,0.083768,vi
6,37,7.435991,vr
6,37,-0.083768,vi
6,38,7.343908,vr
6,38,0.032877,vi
6,39,7.343908,vr
6,39,-0.032877,vi
6,40,7.345724,vr
6,40,0.028080,vi
6,41,7.345724,vr
6,41,-0.028080,vi
6,42,7.343064,vr
6,42,0.000000,vi
6,43,7.478620,vr
6,43,0.034749,vi
6,44,7.478620,vr
6,44,-0.034749,vi
6,45,7.355550,vr
6,45,0.000000,vi
6,46,7.446801,vr
6,46,0.048421,vi
6,47,7.446801,vr
6,47,-0.048421,vi
6,48,7.374748,vr
6,48,0.034685,vi
6,49,7.374748,vr
6,49,-0.034685,vi
6,50,7.850140,vr
6,50,0.000000,vi
6,51,7.396358,vr
6,51,0.037242,vi
6,52,7.396358,vr
6,52,-0.037242,vi
6,53,7.377398,vr
6,53,0.022626,vi
6,54,7.377398,vr
6,54,-0.022626,vi
6,55,7.788230,vr
6,55,0.088187,vi
6,56,7.788230,vr
6,56,-0.088187,vi
6,57,7.408750,vr
6,57,0.029917,vi
6,58,7.408750,vr
6,58,-0.029917,vi
6,59,7.450154,vr
6,59,0.000000,vi
6,60,7.816606,vr
6,60,0.000000,vi
6,61,7.807782,vr
6,61,0.035770,vi
6,62,7.807782,vr
6,62,-0.035770,vi
6,63,7.414098,vr
6,63,0.008947,vi
6,64,7.414098,vr
6,64,-0.008947,vi
6,65,7.681654,vr
